ORGID,ORGNAME,dianLevel,sales,DRUGSTORE_ID3,NODE_NAME3,address,Longitude,Latitude,isYibao,fraction,population,ranking,level,id
D355598,叮当智慧药店北京有限公司（马家堡店）,C,69667.544,C700535,叮当智慧药房(北京)有限公司,叮当智慧药店(（马家堡店）),116.433224,39.898797,False,23.21024318190527,339845,,2,378
D356796,北京开心人大药房有限公司西马各庄店,C,3301.553,D070507,北京开心人大药房有限公司,开心人大药房(西马各庄店),116.501933,39.925281,False,20.02687672103928,333494,,2,379
D356945,北京福瑞宏达医药有限公司第42分店(阎村),C,4194.189,D070415,北京高远百康大药房有限公司,福瑞宏达(阎村店),116.074765,39.712142,False,2.909228012806648,45813,,4,380
D357000,北京养生堂药店有限公司阜通路西大街药店,C,20144.116,C700533,北京养生堂药店有限公司,养生堂药店(阜通路西大街药店),116.333905,39.724884,False,9.518041087471637,145334,,3,381
D357359,北京同仁堂京北企业管理有限公司平谷迎宾环岛药店,C,2449.523,W701927,北京同仁堂商业投资集团有限公司,北京市平谷区迎宾街1号院22号楼-1层(-101)09号,117.094211,40.146274,False,9.154244234871296,151773,,3,382
D357461,北京福瑞宏达医药有限公司第67分店(顺义府前街),C,0,,,福瑞宏达(顺义府前街店),116.534015,40.24808,False,0.3870798460267813,6491,,4,383
D357524,北京京海康佰馨医药有限责任公司电商部,C,121661.346,D201169,北京京海康佰馨医药有限责任公司,京海康佰馨医药(电商部),116.463824,40.013027,False,16.63318124774188,192707,,3,384
D357668,北京东升天保堂连锁药店有限公司林业大学北路店,C,11981.48,D106309,北京恒创佳益医药有限公司,北京市海淀区林业大学北路18号院2号楼1层0118,116.347394,40.006937,False,23.405770275567146,384004,,2,385
DM0011314,北京养生堂药店有限公司缤纷城药店,C,,C700533,北京养生堂药店有限公司,北京市房山区拱辰街道天星街1号院25幢-1层-101-C013,116.160744,39.756688,False,5.480838325138722,91909,,4,386
DM0011616,思方隆(北京)医药有限公司东方广场店,C,9451.628,C700534,思方隆(北京)医药有限公司,思方隆(东方广场店),116.412233,39.909874,False,30.19288702408622,499611,,1,387
DM0390394,北京万民阳光大药房有限公司朝阳北路店,C,16081.876,D089098,北京万民阳光大药房有限公司,北京市朝阳区定福家园南里3号院1号楼1-2,116.566435,39.923701,False,14.95798448921602,239436,,3,388
DM0398811,北京同仁堂润丰医药有限公司东坝药店,C,4067.045,W701927,北京同仁堂商业投资集团有限公司,北京市朝阳区和敬路4号院6号楼1层（01）6-2,116.575607,39.958954,False,6.109205192082948,99564,,4,389
DM0398812,北京同仁堂苏州街医药有限责任公司丰科园店,C,3165.607,W701927,北京同仁堂商业投资集团有限公司,北京市丰台区南四环西路186号四区9幢1层4F9-1,116.295751,39.822299,False,12.604894070396554,209130,,3,390
DM0440524,叮当智慧药房(北京)有限公司第十八店,C,0,C700535,叮当智慧药房(北京)有限公司,叮当智慧药房(第十八店),116.318591,39.972078,False,29.73537716580745,498637,,1,391
DM0470233,北京高远百康大药房有限公司甘露园分店,C,14316.697,D070415,北京高远百康大药房有限公司,北京市朝阳区甘露园南里二区15号楼一层2号区域,116.516381,39.913747,False,16.055838399869053,259097,,3,392
DM0470235,北京高远百康大药房有限公司顺丰大街分店,C,4740.61,D070415,北京高远百康大药房有限公司,北京市顺义区顺丰大街16号院1号楼1层101,116.649342,40.186415,False,2.3189911920654986,35528,,4,393
DM0470240,北京京海康佰馨医药有限责任公司华晨康泰大屯店,C,16529.053,D201169,北京京海康佰馨医药有限责任公司,京海康佰馨医药(华晨康泰大屯店),116.463824,40.013027,False,12.190277081662915,192707,,3,394
DM0470241,北京京海康佰馨医药有限责任公司华威,C,0,D201169,北京京海康佰馨医药有限责任公司,京海康佰馨医药(华威),116.463824,40.013027,False,11.49175718506901,192707,,3,395
DM0470243,北京京海康佰馨医药有限责任公司天丰利,C,7475.496,D201169,北京京海康佰馨医药有限责任公司,京海康佰馨医药(天丰利),116.370139,40.037308,False,8.919988970049182,144283,,3,396
DM0470251,北京壹壹壹商业连锁有限公司鼓楼大街分店,C,14911.658,W708766,北京壹壹壹商业连锁有限公司,北京市昌平区城北街道鼓楼南街12号1层,116.233797,40.221339,False,12.14631578756097,193116,,3,397
DM0470256,北京壹壹壹商业连锁有限公司南沙滩分店,C,61306.408,W708766,北京壹壹壹商业连锁有限公司,北京市朝阳区科学园南里西街3号院5号楼1层2单元101,116.377146,39.997434,False,13.250331297813304,178751,,3,398
DM0470258,北京壹壹壹商业连锁有限公司望京西园分店,C,20603.27,W708766,北京壹壹壹商业连锁有限公司,北京市朝阳区望京西园三区326号01-01,116.473928,40.000862,False,11.961360338860153,185981,,3,399
DM0470260,北京壹壹壹商业连锁有限公司中山南大街分店,C,52691.344,W708766,北京壹壹壹商业连锁有限公司,北京市顺义区仁和镇中山南街8号1幢一层,116.651403,40.134834,False,7.237790016980053,84031,,4,400
DM0501594,北京百世德大药房有限公司石榴园店,C,,C700792,北京海王星辰药房有限公司（总部）,百世德大药房(石榴园店),116.420659,39.849377,False,19.08731211778772,320078,,2,401
DM0578062,北京百世德大药房有限公司安苑路店,C,,C700792,北京海王星辰药房有限公司（总部）,百世德大药房(安苑路店),116.416044,39.983521,False,13.56270293962425,227435,,3,402
W704279,北京同成药店有限公司,C,15366.814,,,北京市西城区南礼士路56号9号楼102室,116.355043,39.912364,False,36.72559105053187,604967,,1,403
W705485,北京护生堂医药科技有限公司,C,22190.364,,,北京市朝阳区北苑路4号,116.418735,40.030821,False,9.692355662630193,146807,,3,404
W705513,北京厚德泰康医药有限责任公司,C,14540.369,,,北京市房山区长阳镇祥云街10号院6号楼1层103,116.208972,39.753262,False,3.126710139758198,42128,,4,405
W705529,北京三兴堂医药有限公司,C,3703.773,,,北京市昌平区昌平镇商业街56号,116.230272,40.215285,False,11.540760239887392,190904,,3,406
W705551,北京盛年堂医药有限公司,C,6659.457,,,北京市门头沟区冯村嘉园一区2号楼2单元102室,116.110918,39.909411,False,6.515913662590818,104547,,4,407
W705554,北京康寿安燕北园大药房有限责任公司,C,6516.139,,,北京市海淀区骚子营北京大学燕北园三区301楼东侧平房,116.305469,39.989481,False,16.494859246897594,271987,,3,408
W705561,北京华辰一生十里河医药有限公司,C,2279.666,,,北京市朝阳区十八里店乡十里河村饮马井120号,116.452438,39.867591,False,17.086764848425556,284915,,2,409
W705580,北京德良方医药有限责任公司,C,3485.435,,,北京市通州区怡乐北街甲80号18号楼1层,116.642337,39.888076,False,12.161380318409993,201466,,3,410
W705582,北京幸福博信大药房有限责任公司,C,1050.987,,,北京市房山区西潞街道北潞馨家园7号楼1-3-6,116.124493,39.737407,False,8.893044620726355,148384,,3,411
W705609,北京康利友利民医药有限公司,C,10365.686,,,北京市石景山区双峪路35号爱玛裕家居购物广场D006号,116.11831,39.939035,False,8.923100673348745,142287,,3,412
W708688,北京益顺堂药房有限公司,C,3952.601,,,益顺堂药房,116.304625,39.665082,True,2.1790058307246514,33739,,4,413
W708796,北京明医堂大药房有限公司,C,40328.596,,,明医堂大药房,116.58146,39.735842,False,3.0280319524598287,22198,,4,414
W708797,北京乐普护生堂网络科技有限公司,C,41457.723,,,北京市昌平区超前路37号2幢（7-1）113,116.255721,40.205927,False,10.137049069977706,140610,,3,415
C700538,北京康寿安医药销售有限责任公司,C,0,,,北京市海淀区香山路88号,116.263818,40.005518,False,7.416356821902124,124366,,4,416
D017394,北京市昌平回春堂药店,B,8445.086,,,北京市昌平区城区镇鼓楼东街50号,116.235342,40.224244,False,12.554944580830316,204551,,3,417
D017403,北京丽晶长椿大药房有限责任公司,B,6762.349,,,北京市西城区长椿街东里西口南侧,116.364226,39.898317,False,26.795469639248065,444545,,1,418
D017406,北京天康泰药店,B,4760.394,,,北京市海淀区西八里庄北里小区54号楼一层,116.292084,39.927352,False,25.798834848815133,429251,,2,419
D017429,北京九九康医药有限责任公司,C,2223.758,,,北京市丰台区和义西里2区32号楼7号底商,116.399693,39.813824,False,8.954890536216753,148590,,3,420
D017450,北京安泽大药房有限责任公司,C,6292.63,,,北京市朝阳区西大望路26号1号楼1层,116.477089,39.890695,False,20.220844563724356,334627,,2,421
D017514,北京京源仁康大药房有限责任公司,B,5738.722,,,北京市石景山区七星园11楼前平房第1间,116.214062,39.898211,False,12.224462158951054,200927,,3,422
D017534,北京三九朝阳医药有限公司,A,21883.772,,,北京市朝阳区新街大院甲8号,116.468446,39.916568,True,15.816859799270835,249727,,3,423
D017547,北京康泰民生堂大药房,B,5303.793,,,北京市朝阳区和平街十一区9号楼一层,116.424339,39.968006,False,21.493076275931443,356662,,2,424
D017576,北京六合堂药店,B,6739.575,,,北京市东城区西革新里甲2号,116.398008,39.865008,True,17.88016151872922,295059,,2,425
D017582,北京生命之树药店,C,8374.666,,,北京市朝阳区小营路12号亚运花园,116.425278,39.994461,False,15.91260407521384,260906,,3,426
D017586,北京鑫达康药店,C,1535.018,,,顺义区新顺北大街路西,116.651507,40.130814,False,5.075917128821001,84031,,4,427
D017595,北京嘉圣雄大药房,C,10020.642,,,嘉圣雄大药房,116.265808,40.051,False,7.156671182379511,112910,,4,428
D017643,北京林生堂医药有限公司,B,58492.763,,,北京市通州区通广嘉园小区123号楼9-10号,116.62897,39.890486,False,12.19595849133446,163064,,3,429
D036264,北京医保全新大药房有限责任公司仙英店,B,5809.201,C700296,北京医保全新大药房有限责任公司,医保全新大药房(仙英店),116.280257,39.953039,False,16.973298331391376,280511,,2,430
D036286,北京国大药房连锁有限公司东方四环连锁店,B,15336.911,W219036,北京国大药房连锁有限公司,北京市朝阳区南磨房乡楼梓庄世纪东方嘉园二区4栋4-10,116.495698,39.87412,True,16.035264394013584,258029,,3,431
D036287,北京国大药房连锁有限公司胜古苑连锁店,B,17046.348,W219036,北京国大药房连锁有限公司,北京市朝阳区安外胜古西庄48号3号楼E座,116.41226,39.970095,False,18.378759479347263,296116,,2,432
D036489,北京健友康大药店有限责任公司南皋店,C,0,,,北京市朝阳区南皋乡南皋村,116.518597,40.002234,False,4.922789765730523,82551,,4,433
D036499,北京嘉事堂药业股份有限公司北京半壁店药店,B,20640.818,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(半壁店药店),116.206882,39.980518,False,5.334525288006923,74828,,4,434
D036502,北京嘉事堂药业股份有限公司北京知春里药店,B,13766.686,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(知春里药店),116.206882,39.980518,False,5.044023589342587,74828,,4,435
D036508,北京嘉事堂药业股份有限公司东辛店药店,B,6519.636,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(东辛店药店),116.206882,39.980518,False,4.73776232824004,74828,,4,436
D036513,北京金象大药房医药连锁有限责任公司大山子怡信金象大药房,B,17177.145,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(大山子怡信金象大药房),116.489386,39.987255,False,14.250207432439403,226791,,3,437
D036517,北京金象大药房医药连锁有限责任公司老君堂金象大药房,C,773.109,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(老君堂金象大药房),116.367551,39.941209,False,34.78923358622071,582838,,1,438
D036521,北京金象大药房医药连锁有限责任公司亚运村金象大药房,B,5828.812,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(亚运村金象大药房),116.402885,39.991497,False,17.291734129108693,285837,,2,439
D036529,北京金象大药房医药连锁有限责任公司垡头金象大药房,B,10290.725,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(垡头金象大药房),116.367551,39.941209,False,35.19144925726614,582838,,1,440
D036545,北京金象大药房医药连锁有限责任公司东坝健丰金象大药房,B,0,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(东坝健丰金象大药房),116.367551,39.941209,False,34.75656190087154,582838,,1,441
D036552,北京双树金象大药房有限责任公司,C,4459.325,W219032,北京金象大药房医药连锁有限责任公司,北京市朝阳区黑庄户乡双树北队245号,116.596663,39.853323,False,4.523793627740798,72700,,4,442
D036574,北京永安堂医药连锁有限责任公司北京站北口药店,A,14239.713,W701458,北京亚泰永安医药股份有限公司,北京市东城区朝阳门内南小街22号楼首层7号,116.427199,39.912501,False,29.832472518105074,490174,,1,443
D036594,北京同仁堂北苑双营药店有限责任公司,C,18075.985,W701927,北京同仁堂商业投资集团有限公司,北京市朝阳区双营路11号院4号楼1层4-3,116.418745,40.037817,False,11.490555197880775,179877,,3,444
D036610,北京同仁堂连锁药店有限责任公司三里河万方药店,B,19978.911,W701927,北京同仁堂商业投资集团有限公司,北京市西城区月坛南街30号一层,116.340929,39.913668,True,38.277514570802616,627723,,1,445
D036613,北京同仁堂连锁药店有限责任公司梨园街分店,A,6809.387,W701927,北京同仁堂商业投资集团有限公司,同仁堂连锁药店(梨园街分店),116.366202,39.939669,False,35.04432746754423,582838,,1,446
D036618,北京国大药房连锁有限公司南线阁连锁店,B,19052.614,W219036,北京国大药房连锁有限公司,北京市西城区枣林北里2号楼一层,116.365868,39.912289,True,32.6564523473193,534119,,1,447
D036645,仁和药房网（北京）医药科技有限公司第十一药房,B,50199.779,W219051,仁和药房网（北京）医药科技有限公司,北京市朝阳区广渠路28号珠江华景家园15号楼125A,116.480112,39.890069,False,22.076366303488463,334627,,2,448
D036653,北京盛仁堂医药有限公司第三分店,A,7230.383,W219976,北京盛仁堂医药有限公司,北京市通州区于家务回族乡渠头商业街,116.698589,39.718865,True,0.8107703540898781,8472,,4,449
D036677,北京同仁堂连锁药店有限责任公司大兴药店,B,7370.067,W701927,北京同仁堂商业投资集团有限公司,同仁堂连锁药店(大兴药店),116.366202,39.939669,False,35.068021876148414,582838,,1,450
D036707,北京国大药房连锁有限公司丰益桥连锁店,B,20282.442,W219036,北京国大药房连锁有限公司,北京市丰台区丰管路甲52号1号楼1层103号,116.301554,39.857771,False,22.664087666583914,365684,,2,451
D036711,仁和药房网（北京）医药科技有限公司第十二药房,B,64562.031,W219051,仁和药房网（北京）医药科技有限公司,北京市东城区东直门外小街10号,116.4448,39.943893,True,24.71848267803495,368755,,2,452
D036719,北京同仁堂连锁药店有限责任公司通州药店,A,11359.186,W701927,北京同仁堂商业投资集团有限公司,北京市通州区新华东街250号,116.663389,39.908151,True,11.860522074838359,190841,,3,453
D036739,仁和药房网（北京）医药科技有限公司第三十四药房,B,48546.565,W219051,仁和药房网（北京）医药科技有限公司,北京市朝阳区定福庄西街16号楼底商,116.550802,39.911758,False,13.660282169365823,194668,,3,454
D037440,北京盛仁堂医药有限公司康健绿舟店,A,23392.393,W219976,北京盛仁堂医药有限公司,盛仁堂(康健绿舟店),116.71722,40.040449,True,1.8501476554297183,14448,,4,455
D037442,北京同仁堂连锁药店有限责任公司长桥园药店,A,4194.35,W701927,北京同仁堂商业投资集团有限公司,北京市通州区长桥园9号楼,116.625609,39.90713,True,10.361490894067456,170781,,3,456
D037446,北京金象大药房医药连锁有限责任公司永兴康金象大药房,B,8036.086,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(永兴康金象大药房),116.65131,40.11503,False,6.065418005633365,96017,,4,457
D037643,北京国大药房连锁有限公司金沟河连锁店,B,18717.766,W219036,北京国大药房连锁有限公司,北京市海淀区金沟河路10号院1号楼一层,116.261056,39.917463,True,20.713551512417027,334084,,2,458
D037645,北京国大药房连锁有限公司宏嘉丽苑连锁店,B,11449.495,W219036,北京国大药房连锁有限公司,北京市海淀区罗庄宏嘉丽苑第三幢首层08号,116.349489,39.973166,True,33.75459535561386,557922,,1,459
D037678,北京永安堂医药连锁有限责任公司鼓楼药店,C,9694.298,W701458,北京亚泰永安医药股份有限公司,北京市东城区鼓楼东大街301号,116.397214,39.940904,False,35.32302016033546,585467,,1,460
D037719,北京同仁堂连锁药店有限责任公司西站药店,A,12299.015,W701927,北京同仁堂商业投资集团有限公司,北京市海淀区羊坊店路17号平房,116.320821,39.898607,True,21.171788612439226,346317,,2,461
D037758,北京金象大药房医药连锁有限责任公司工大金象大药房,B,1324.529,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(工大金象大药房),116.367551,39.941209,False,34.81253666603901,582838,,1,462
D037763,北京永安堂医药连锁有限责任公司东四药店,A,9248.73,W701458,北京亚泰永安医药股份有限公司,北京市东城区东四南大街57号,116.417478,39.921439,False,26.8997095523231,444531,,1,463
D037769,北京金象大药房医药连锁有限责任公司华堂金象大药房,A,18103.568,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(华堂金象大药房),116.367551,39.941209,False,35.52162100300768,582838,,1,464
D037832,仁和药房网（北京）医药科技有限公司第十三药房,B,46820.573,W219051,仁和药房网（北京）医药科技有限公司,北京市通州区新华联家园小区8号楼312号,116.641146,39.89181,True,13.227633371846867,188636,,3,465
D037845,北京同仁堂连锁药店有限责任公司九棵树分店,A,11588.658,W701927,北京同仁堂商业投资集团有限公司,同仁堂连锁药店(九棵树分店),116.366202,39.939669,False,35.24630007206756,582838,,1,466
D037857,北京嘉事堂药业股份有限公司工体路药店,B,10550.535,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(工体路药店),116.206882,39.980518,False,4.908108636202176,74828,,4,467
D037858,北京金象大药房医药连锁有限责任公司酒仙桥金象大药房,C,15178.249,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(酒仙桥金象大药房),116.367551,39.941209,False,35.39799664743303,582838,,1,468
D037869,北京永安堂医药连锁有限责任公司宽街药店,B,7261.772,W701458,北京亚泰永安医药股份有限公司,北京市东城区交道口南大街丙69号,116.408427,39.935916,False,31.46791423618667,522544,,1,469
D037885,北京同仁堂连锁药店有限责任公司清华园药店,B,16904.339,W701927,北京同仁堂商业投资集团有限公司,北京市海淀区清华大学照澜院商业区,116.32468,40.000105,True,19.85470566561373,320967,,2,470
D037889,仁和药房网(北京)医药科技有限公司第十六药房,B,53057.985,W219051,仁和药房网（北京）医药科技有限公司,北京市西城区马连道路80号2号楼底商104号,116.330045,39.876841,False,31.606039222652445,492406,,1,471
D037908,北京永安堂医药连锁有限责任公司灯市口药店,B,27279.795,W701458,北京亚泰永安医药股份有限公司,北京市东城区东四南大街118号,116.418157,39.919683,False,23.28467899923372,371132,,2,472
D037915,北京嘉事堂药业股份有限公司嘉事堂益寿堂药店,B,26627.591,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(嘉事堂益寿堂药店),116.206882,39.980518,False,5.587527081690517,74828,,4,473
D040875,北京嘉事堂药业股份有限公司望远路药店,B,13482.883,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(望远路药店),116.206882,39.980518,False,5.032030038217,74828,,4,474
D040884,北京金象大药房医药连锁有限责任公司康仁金象大药房,B,13291.759,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(康仁金象大药房),116.37286,39.93181,False,22.992961679826127,376153,,2,475
D040891,北京金象大药房医药连锁有限责任公司新街口金象大药房,A,15087.557,W219032,北京金象大药房医药连锁有限责任公司,北京市西城区新街口南大街10号,116.372866,39.940441,True,31.607508138739526,519339,,1,476
D040901,北京嘉事堂药业股份有限公司永丰药店,B,11599.267,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(永丰药店),116.206882,39.980518,False,4.952428184829355,74828,,4,477
D040903,北京市金象大药房医药连锁有限责任公司西四北店,A,13812.564,W219032,北京金象大药房医药连锁有限责任公司,市金象大药房医药连锁(西四北店),116.367551,39.941209,False,35.34028262443487,582838,,1,478
D040915,北京金象大药房医药连锁有限责任公司马甸金象大药房,B,12832.003,W219032,北京金象大药房医药连锁有限责任公司,北京市西城区马甸南村2号楼,116.378221,39.969012,True,21.31447388279345,348332,,2,479
D040997,北京金象大药房医药连锁有限责任公司世代金象大药房,A,11995.136,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(世代金象大药房),116.367551,39.941209,False,35.26347788440368,582838,,1,480
D040998,北京医保中洋大药房有限公司中洋军庄分店,C,2190.671,W219991,北京医保中洋大药房有限公司,北京市门头沟区军庄供销社楼下一层,116.103455,40.003694,False,0.9646556318801789,14624,,4,481
D041013,北京嘉事堂药业股份有限公司劲松桥药店,B,17028.782,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(劲松桥药店),116.206882,39.980518,False,5.181880184067003,74828,,4,482
D041032,北京金象大药房医药连锁有限责任公司大山子金象大药房,B,15788.622,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(大山子金象大药房),116.367551,39.941209,False,35.42379108858122,582838,,1,483
D041076,北京金象大药房医药连锁有限责任公司安贞金象大药房,B,116923.097,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(安贞金象大药房),116.367551,39.941209,False,39.69774695399461,582838,,1,484
D041078,北京德威治大药房有限责任公司第二分店,C,0,W219989,北京德威治医药连锁有限责任公司,德威治大药房(第二分店),116.39189,39.865461,False,23.849747900161905,399940,,2,485
D041082,北京广林金象大药房有限公司,B,2264.419,W219032,北京金象大药房医药连锁有限责任公司,广林金象大药房,116.140636,40.136229,True,1.7719274811764227,28109,,4,486
D041107,北京嘉事堂药业股份有限公司北京五里坨药店,B,11956.426,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(五里坨药店),116.206882,39.980518,False,4.96752176990937,74828,,4,487
D041109,北京金象大药房医药连锁有限责任公司爱康金象大药房,B,113720.69,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(爱康金象大药房),116.37286,39.93181,True,27.23710116544314,376153,,1,488
D041118,北京永安堂医药连锁有限责任公司和平里药店,A,17874.717,W701458,北京亚泰永安医药股份有限公司,北京市东城区和平里西街化工部宿舍14楼,116.417829,39.959352,True,31.787610691191926,520384,,1,489
D041133,北京嘉事堂药业股份有限公司北京西三旗药店,B,15626.79,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(西三旗药店),116.206882,39.980518,False,5.122631822599139,74828,,4,490
D041134,北京金象大药房医药连锁有限责任公司长辛店鑫兴金象大药房,B,14543.181,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(长辛店鑫兴金象大药房),116.367551,39.941209,False,35.371158592422255,582838,,1,491
D041146,北京嘉事堂药业股份有限公司蓝靛厂药店,B,15882.392,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(蓝靛厂药店),116.206882,39.980518,False,5.13343359585313,74828,,4,492
D041147,北京金象大药房医药连锁有限责任公司月坛南街金象大药房,A,32425.033,W219032,北京金象大药房医药连锁有限责任公司,北京市西城区月坛南街17号,116.348768,39.914065,True,27.991611516819415,446417,,1,493
D041159,北京同仁堂连锁药店有限责任公司房山药店,B,4248.534,W701927,北京同仁堂商业投资集团有限公司,北京市房山区城关北大街9号,116.285605,39.859463,True,19.539379957118168,324648,,2,494
D041187,北京国大药房连锁有限公司秀菊园连锁店,B,0,W219036,北京国大药房连锁有限公司,北京市朝阳区立水桥北苑家园绣菊园309号（住宅）楼2单元101室,116.425772,40.044761,False,12.557225619664681,210574,,3,495
D041194,北京同仁堂连锁药店有限责任公司幸福大街药店,A,7025.622,W701927,北京同仁堂商业投资集团有限公司,北京市东城区安化寺幸福大街17号楼一层01号,116.42777,39.892754,True,24.50313954118825,405918,,2,496
D041233,北京嘉事堂药业股份有限公司北京嘉事堂仙仁堂药店,B,15017.989,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(嘉事堂仙仁堂药店),116.206882,39.980518,False,5.096903814372276,74828,,4,497
D041234,北京嘉事堂连锁药店有限责任公司幸福街店,B,10694.402,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂连锁药店(幸福街店),116.610573,39.891188,False,10.105447422770979,161881,,3,498
D041246,北京金象大药房医药连锁有限责任公司博世安金象大药房,B,458.96,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(博世安金象大药房),116.37286,39.93181,False,22.45064595063763,376153,,2,499
